땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,말해뭐해 생긴그대로의맛 위치가좋지못해도 종종 생각나는곳. 비싼값함. (가격대가좀있지만 그만큼 식자재가 가격이 나가는것들이고 맛도 건강에도 좋고 가격은 적절하다생각) 베이글샌드위치도맛있고 그릭요거트 제철과일이랑 같이 먹을수있어서 최고임
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,맛도 맛이지만 직원분들 너무 친절하세요 :)
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,"맛있네요! 아보카도 햄치즈 베이글도 맛나고, 단거 안 좋아하시면 시럽 좀 덜 넣어달라고 하면 될 것 같아요! 잘 먹고 갑니다 종종 올게요!"
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,많이 못 먹는 둘이서 그릭 요거트 2개 베이글 하나 나눠 먹었습니다. 평소에도 그릭 요거트 즐겨 먹어서 맛있게 잘 먹었어요. 의외로 베이글이 진짜 맛있었네요. 요거트는 바나나 푸딩 추천. (메뉴에 없어도 가능한지 여쭤보세요.) 공원 끝에 위치해 있고 자리가 금방 채워지기 때문에 날씨 좋은 날 미리 오픈 시간 전에 산책 겸 걸어가기 좋아요. 인테리어가 굉장히 편안한 느낌이에요. 강아지도 좋아하는 메뉴가 있어서 애견인들이 많이 찾는 듯 해요. 귀여운 멍뭉이들 덕분에 힐링했습니다. 다음에 또 찾아가고 싶네요.
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,"연남동 경의선숲길 끝에 위치한 디저트카페. 꾸덕한 요거트가 먹고 싶어서 찾아보다가 방문했어요. 주 메뉴인 요거트볼과 샌드위치 등이 8~9천원대, 곡물라떼와 생과일 주스, 티 등의 음료가 6~7원원대. 비싸지만 맛있습니다. 숲속의 오두막 같은 느낌의 매장이 귀여워요. 안팎에 자리가 있고 반려견 동반해서도 많이 오는 듯. 인기가 많아서 기본 대기가 항상 있어요."
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,요커트 맛집 ㅎㅎ 인테리어도 예뻐요
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,너무 맛있었어요☀️
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,장점 : 진짜 맛있음ㅠㅠㅠ예쁜 인테리어단점 : 웨이팅 심함. 자리 협소.솔직히 맛이 다했어요. 웨이팅 있어도 기다리면서 먹을 가치가 있습니다:)
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,오우 너무 맛있고 예쁜 곳!
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,행벅
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,웨이팅 너무 긴데... 그래도 먹는다왜? 맛있으니까... 난 포장해서 먹는다^^베이글도 맛있어서 같이 먹어줘야 하는데 가격이 좀 쎄다 이거 매일 사먹으면서 다이어트하면 돈이 남아나지 않을 거 같다
땡스오트 연남점,서울 마포구 성미산로23길 68,3.0,장: 그릭요거트의 원조 답게 여기서만 맛볼 수 있는 메뉴들이 있음단: 조금 더 꾸덕한 요거트를 선호하는 편이라 내 입맛에는..
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,오래 기다리고서 먹었는데도  진짜 맛있었어요!
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,베이글 샌드위치 너무 맛있습니다. 바질페스토가 들어간건지 너무 맛있어요.
땡스오트 연남점,서울 마포구 성미산로23길 68,3.0,보통이에요. 보통!
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,처음 갔는데 너무 맛있었어요. 근데 직원분들이 조금 더 친절하면 좋겠네요.
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,요거트 진짜 맛있어요!!! 건강한 느낌 가득하구 베이글 샌드위치도 너무너무 맛있었어용!
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,"18년도에 먹었던 스콘의 맛을 못잊고 지금도비슷한 곳을 찾는중.. 정말 많은 스콘을 먹었는데다들 다른 맛으로 맛있으나 땡스오트의 스콘 만큼은ㅠ이즈니, 엘르앤비르 버터를 넣고 만들어도 그맛이 아님시오코나스콘을 만들어도 뭔가 부족함.다시 판매예정이 없다면 레시피라도 알고싶음..."
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,"그릭요거트만 따로 포장하러 재방문250그람에 8천원으로 다른 곳 보다 저렴해서 좋다=이전 리뷰가게에서 직접 만든 꾸덕꾸덕한 그릭요거트에 원하는 과일, 그래놀라 토핑을 올려 먹을 수 있다. 과일 종류는 계절 마다 조금씩 바뀌는 듯. 기본적으로 가격이 7~7.5라 저렴하진 않은데 요거트매니아라면 가볼만하다. 사람이 항상 많아서 대기는 거의 필수. 맛도 맛이지만 유리천장 쪽 자리가 햇살이 좋아서 별점 +1점 했다."
땡스오트 연남점,서울 마포구 성미산로23길 68,3.0,
땡스오트 연남점,서울 마포구 성미산로23길 68,3.0,맛은 있는데 가격이...
땡스오트 연남점,서울 마포구 성미산로23길 68,2.0,가게는 예쁘지만 매우좁고 제일충격이었던건 요거트양이었다.......7500원에 세네숟갈정도의 요거트 아무리 연남동물가라지만 좀 너무하지않나싶다
땡스오트 연남점,서울 마포구 성미산로23길 68,2.0,"맛은 있는데 직원분들이 좀 많이 예민하고 친절하진 않아요,,, 안 되는 거 엄청 많아요,, ^^ 근데 연예인이 가면 포장지에 000님 팬이에요~ 너무 예쁘세요~ 적어 놓고 그러시길래 살짝 더 가기 싫어진,,,, 그래서 가아아끔 땡길 때만 갑니다"
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,맛있으나 가게 내부 불편 매우 좁음 사람 많음
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,디자인도 좋고 맛도 좋은데 가격이 좀비싼게  아쉬워여 ㅠㅜㅠㅜ
땡스오트 연남점,서울 마포구 성미산로23길 68,2.0,"저는 왜 인터넷으로 주문해먹는 그릭요거트가 더 맛있을까요ㅠㅠ 그래놀라도 평범하게 느껴졌습니다.. 꿀을 뿌려줘서 요거트,그래놀라,과일과는 잘 어울렸습니다.가기 전부터 샌드위치에 대한 기대가 커서 그런지, 내용물이 생각보다 알차지 않아 아쉬웠어요. 베이글이 특히 너무 평범했네요...ㅎㅎ"
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,맛있음 요거트 생각날때 오는집 특히 이집은 연어샌드위치가 최고 단점은 가격이 비싸고 웨이팅이 있는데 좌석이 협소해서 오래걸리는것 ? 그리고 의자랑 식탁이랑 높이가 안맞아서 허리가 아프다
땡스오트 연남점,서울 마포구 성미산로23길 68,1.0,두명이서 1메뉴+1포장은 안되고...무조건 매장에서 2개 먹으라하고...자리배정도 먼저온사람은 바깥쪽 웨이팅석에 앉히고 뒤에오는 사람은 안쪽에 4인석에 앉혀주고 무슨 서비스가 이런식인지 모르겠네요. 주문해놓고 이게무슨경운가 싶어서 그냥 나가고 싶었습니다. 직원 말투가 친절한척 조곤조곤 말하는데 들어보면 다~ 안된다는말이고.. 비오는날 찾아왔는데 비싼돈주고 기분이 별로였습니다
땡스오트 연남점,서울 마포구 성미산로23길 68,1.0,맛은 괜찮은데 서비스가 별로. 가격도 비쌈. 메뉴 조합 불가능 하고 다른 재료로 대체 불가능하고 빼는 것만 가능하다는 점도 아주 별로임. 고객을 배려하는 느낌이 없음. 전체적인 태도가 알아서 맞추라는 느낌. 평일에 가도 웨이팅이 깁니다. 굳이 이런 서비스 받으면서 먼 곳에 올 곳은 아닌 것 같고 인근 주민이라면 식사 시간 피해서 오전쯤 올 만은 합니다. 요즘 요거트 가게 많잖아요?
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,매장에서는 안먹어봐서 모르겠으나 공간이 매우 협소 하긴 합니다. 전 그냥 그래놀라랑 요거트 사서 집에서 자주 먹어요! 요거트는 완전 꾸덕해요! 하나도 안달아서 오히려 이것저것 섞어먹기 좋습니다! 가격이 조금 양에 비해 비싸다는 생각이 들지만 자주 와서 사게 되네요
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,맛도 분위기도 너무너무 좋아요공간이 협소해서 주말에가면 웨이팅은 기본일거같아요ㅠㅠㅠㅠㅠ
땡스오트 연남점,서울 마포구 성미산로23길 68,3.0,"웨이팅 30분넘게 했는데 그렇게 웨이팅할 정도인지는 모르겠음..요거트 볼은 진짜 너무 흔한 요거트볼이었고, 크기도 너무 작았음아보카도 토마토는 맛있는데, 체리 블루베리는 솔직히 별로.. 자리도 야외 3테이블 빼고는 진짜 별로였음..(야외는 진짜 진짜 이쁘긴함)카운터 앞에 앉았는데.. 거긴 진짜 별로 .. ㅠㅠㅠ"
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,"아보카도 햄치즈 샌드위치와 아보카도 연어 샌드위치, 체리 베리즈 요거트볼 다 맛있다. 브런치로 요거트볼2 샌드위치1이 괜찮을 것 같은데 저녁엔 샌드위치2 요거트볼1도 좀 배고픈 조합이다."
땡스오트 연남점,서울 마포구 성미산로23길 68,3.0,(주의) 사진이 실물보다 커보일 수 있습니다
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,맛있어요. 양이 너무 작아요ㅜㅜ
땡스오트 연남점,서울 마포구 성미산로23길 68,1.0,요거트가 좀 단단한? 느끼한 맛.
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,
땡스오트 연남점,서울 마포구 성미산로23길 68,3.0,공간이 좀 협소해서 웨이팅이 있었고 직원 한 분이 너무 바쁘신지 자리가 여러 개 난 후에도 한참 있다가 부르셨어요 요거트는 꾸덕한데 상큼한 맛이 생각보다 덜했습니다
땡스오트 연남점,서울 마포구 성미산로23길 68,3.0,여기 참 좋아요
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,약간 비싸긴하지만 맛있고 가게가 귀엽고 이쁨 스무디볼도 같이팔면 좋을듯
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,
땡스오트 연남점,서울 마포구 성미산로23길 68,4.0,무난한맛 가득한 정성 따뜻한 감성
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,진짜 너무 좋아요 여기!
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,사랑하는곳 222
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,연남동 끝자락에서 만난 귀여운 곳
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,대박맛집입니다강추강추!
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,"맛있고, 깨끗하고, 정성 가득 따뜻한 집. 가격도 부담 없음."
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,샌드위치도 너무맛있은 맛집이예요
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,언제가도 즐거운 기분으로 나올 수 있는 맛집!작지만 정겨운 분위기가 있고 무엇보다 맛있어요추천추천해요!
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,여기 사장님 수익금으로 유기견 봉사도 하시고 그러세요..맛도 괜찮고 가격도 너무 비싼수준도 아니고 무엇보다 댕댕이 산책가면서 자주 들르려구요~무화과도 너무맛잇음 ㅠㅠ
땡스오트 연남점,서울 마포구 성미산로23길 68,5.0,강아지를 위한 요거트가 있는 곳.맛도 최고
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,"파스타 너무 맛있어요 ,,, 인생파스타 등극 분위기 너무 좋고 밤늦게 까지해서 더 좋아요 잘 먹구 갑니다"
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,분위기가 좋아서 대화하기 너무좋아요~ 특별한날이 아니더라도 자주 갈만한곳이에요 밤에특히 진가를 발휘하는 곳
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,메뉴도 다양하고 분위기 좋아요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,옥상에 루프탑으로 되어있어서 개방감이 상당히 좋아서 데이트하기에 정말 딱이었어요!특히 석양을 볼 수 있어서 너무 운치있더라구용다른 음식점과 다르게 색다른 메뉴가 다양해서 새로웠어용 !! 쉐프님이 운영하시는지 음식이 정말 맛있떠라구요~~직원분들도 친절하시고 대접받는 기분이 들었습니다. 원래 댓글같은거 안쓰는데 너무 만족해서 댓글쓰구가요 번창하세용!!친구들과 홍대 놀러올때 또 한번 방문 할거에요!!:)
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,여자친구가 전부터 가보고 싶다고 하여 같이 방문했는데 먼저 분위기가 진짜 좋었어욯ㅎㅎ3층?에 가면 노을 지는 것도 볼 수 있고 야경도 볼 수 있어서 대이트 코스로 굿굿!!파스타도 딱 제 스타일로 나와서 취향 저격 제대로 했네용 와인과 같이 먹으면 굿굿!!다음에도 방문 하겠습니다~
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",1.0,"7/24(일) 20:30 방문(좋아도 안 좋아도 후기 안 쓰는데, 여기는 안 남기면 안 되겠어서 처음 남김)1. 자리 안내안내한 자리 말고 다른 자리 앉아도 되는지 묻고 가능하다고 해서 옮김, 뭐 치울 게 있다면서 처음 자리만 가능하다고 번복해서 다시 옮김 (죄송하다는 말도 없음)2. 안내 미흡매니저로 보이는 여성 직원분이 당일 마감시간이 당겨졌다며 괜찮냐고 물어봄몇 시냐고 물어보니 그제서야 알려줌 (몇 시인지 안내하면서 물어봐야 하는 거 아닌가)괜찮다고 하니까 대답 없이 본인 갈 길 가심여기까지는 그럴 수 있다고 해도,3. 갑자기 모든 직원이 안쪽 테라스에 있는 테이블이랑 의자를 옮기기 시작함통로에 있는 우리 테이블을 잔이 흔들리도록 계속 쳐서 아무 것도 못하고 와인 잔만 붙잡고 있었음불편할 수 있다는 사전 안내도 없었고, 치고 가면서 쳐다보지도 않고, 당연히 사과도 없음여기서부터 벙쪄서 쳐다만 보다가 입맛 버려서 나가는데4. 가파른 계단 내려가는데 뒤에서 와장창 하면서 포크, 나이프 등 식기류 쏟음쏟은 직원 제자리에 서서 쳐웃고있음;괜찮냐, 안 다쳤냐, 죄송하다는 말 한 마디도 없음다른 직원이 주우러 내려오면서도 아무 말 없음이렇게 기분 나쁜 곳은 처음"
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",1.0,"7/24(일) 20:30 동행3. 갑자기 모든 직원이 안쪽 테라스에 있는 테이블이랑 의자를 옮기기 시작함통로에 있는 우리 테이블을 잔이 흔들리도록 계속 쳐서 아무 것도 못하고 와인 잔만 붙잡고 있었음불편할 수 있다는 사전 안내도 없었고, 치고 가면서 쳐다보지도 않고, 당연히 사과도 없음여기서부터 벙쪄서 쳐다만 보다가 입맛 버려서 나가는데4. 가파른 계단 내려가는데 뒤에서 와장창 하면서 포크, 나이프 등 식기류 쏟음쏟은 직원 제자리에 서서 쳐웃고있음;괜찮냐, 안 다쳤냐, 죄송하다는 말 한 마디도 없음다른 직원이 주우러 내려오면서도 아무 말 없음이렇게 기분 나쁜 곳은 처음"
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",2.0,리뷰 잘 안남기는데 너무 돈 아까워요. 화이트라구파스타는 맛이 하나도 조화롭지 않았어요. 트러플향이랑 마늘 매운맛이 둘 다 너무 강한데 짜기까지 하다보니까 별로에요. 감바스는 올리브오일을 쓰는게 아닌지 오일에 간이 하나도 안돼있어요. 감바스에 빨간 기름을 쓰는 것도 처음봤구요… 음식이 이만큼 비쌀 이유가 없는 맛입니다.
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,제가 자리에 착석하자마자 더운티 내니까 직원분이 선풍기 두 대 바로 틀어 주셨어요. 감덩~.~
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",2.0,12시까지 영업한다고 해서 10시 조금 넘어서 갔는데 11시부터 퇴근해야된다며 나가라고 엄청 압박하더라구요 쫒겨나듯 나왔어요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",4.0,종종 가는 것 같은데 ㅎㅎ한번도 루프탑 테라스에 앉은적이 없음   그치만 맛도리 와인추천도 잘해줌.
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",3.0,파스타가 이도저도 아닌 맛이에요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,파스타랑 리조또 맛있었어요!테라스 분위기도 좋아요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,너무 좋은 사람과 함께 해서 더 맛있었고 분위기도 좋았어요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,집 근처에 있어서 가봤는데 분위기도 엄청좋고 파스타랑 감바스 먹었는데 엄청 맛있습니다 또 가고싶은 식당이에요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,여기맛집이에요.. 100번가세요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,연남동가면꼭가는맛집 파스타와인최고!
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",1.0,1. 직원이 불친절함.2. 기본적인 서비스도 말 해야 해줌3. 파스타를 유리 식탁 위에 던지듯 줌4. 이 가격에 이런 맛이?? ㅋㅋㅋ별점 5개 중 0.2개 주고싶음
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,파스타 맛있고 까를로사니 와인 굿.. 연남동에서 분위기 괜찮았네요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",2.0,"로제와인,프로슈토 멜론,브리치즈는 나쁘지 않았습니다.하지만 직원 한분이 실수로 두번째 와인 코르크를 잘못따셨고 직원 3분이서 이것저것 시도하시다가 일반 채반에 거른 후, 아무 사과없이 너무 당연하게 다른 병에 담아주셨습니다.와인잔에 둥둥 뜬 코르크를 보면서 원래 와인은 이렇게 마시는건가 생각이 들었지만, 분위기를 깨기싫어 그냥 마셨습니다."
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,파스타 최고
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,분위기도좋아요. 데이트장소로 좋을듯.오일파스타 존맛.
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",4.0,연초 모임에 갔었는데 분위기 좋고 음식맛도 괜찮았어요~트러플 파스타가 존맛이었다능;;근데 모랄까 자주 찾게 되진 않는.. 가격ㄷㅐ가 있어서 근가..몬가 데일리하게 찾진 않을거 같고 기념일 같은날 갈거같슴다.분위기도 약간 편한 분위기는 아입니다.
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",3.0,분위기는 정말 좋았지만 음식맛은 평범하네요
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",4.0,
루나씨엘로,"서울 마포구 동교로34길 21 2,3층",5.0,
포토이즘스튜디오 연남점,서울 마포구 성미산로29안길 19-4 3층,1.0,
포토이즘스튜디오 연남점,서울 마포구 성미산로29안길 19-4 3층,4.0,다소 데코레이션이 부족하지만 사진 퀄리티는 준수하다.
포토이즘스튜디오 연남점,서울 마포구 성미산로29안길 19-4 3층,5.0,
토즈모임센터 홍대점,서울 마포구 연남로 13 영상빌딩 3층,5.0,
토즈모임센터 홍대점,서울 마포구 연남로 13 영상빌딩 3층,5.0,공부하기 좋아요
토즈모임센터 홍대점,서울 마포구 연남로 13 영상빌딩 3층,1.0,약도 개판 절대못찻음
소이연남,서울 마포구 동교로 267 1층,5.0,2시 20분 주방마감 / 2시 40분까지만 식사가능 / 3시부터 브레이크
소이연남,서울 마포구 동교로 267 1층,3.0,
소이연남,서울 마포구 동교로 267 1층,5.0,뽀삐아가 맛있는 맛집입니다
소이연남,서울 마포구 동교로 267 1층,4.0,무난무난~
소이연남,서울 마포구 동교로 267 1층,3.0,맛은 나쁘지 않아요.가격이 비싸네요.
소이연남,서울 마포구 동교로 267 1층,5.0,태국식 쌀국수가 땡길때마다 찾아오는곳
소이연남,서울 마포구 동교로 267 1층,5.0,너무너무너무 맛있구 직원분들 모두 너무 상냥하셔서 비오는 날인데 너무 기분 좋았어요ㅠㅠㅠ정말 정말 좋아요 두번오세여ㅜㅠㅜ아니 서른마흔다섯번오세여ㅜ
소이연남,서울 마포구 동교로 267 1층,4.0,맛있었디만 가격이 ㅠ
소이연남,서울 마포구 동교로 267 1층,4.0,쌀국수는 이젠 메리트는 없고 똠양국수 맛있음뼈찜은 별로고 의외로 뽀삐아가 기대와는 다르게 굉장히 맛있음근데 앞으로 전체적으로 가격 더 올리면 굳이 ?
소이연남,서울 마포구 동교로 267 1층,5.0,연남동에 가면 태국음식이 먹고 싶으면 일타로 생각나는 맛집
소이연남,서울 마포구 동교로 267 1층,3.0,
소이연남,서울 마포구 동교로 267 1층,3.0,맛있다.. 하지만 가격이 야금야금올라간다.. 웨이팅 너무 많다.. 피크타임은 피하세요
소이연남,서울 마포구 동교로 267 1층,1.0,앞에서 안내하는 남자 직원분 뭐 되나요? 식당들어가기 전부터 기분 잡치네요 진짜 굉장히 불친절하네요 ; 저 직원 때문에라도 다신 안올듯요
소이연남,서울 마포구 동교로 267 1층,1.0,참 직원들이 친절하지가않음....교육좀시키시지 ㅠㅜ(남직원이여 특히!! 입구에있는)
소이연남,서울 마포구 동교로 267 1층,3.0,예전 맛은 아닙니다.
소이연남,서울 마포구 동교로 267 1층,5.0,
